Index   V(4)           V(1)           I(VMON)           
927     3.26000000e+00  2.00000000e+00  2.23707048e-05  
928     3.27000000e+00  2.00000000e+00  2.23807891e-05  
929     3.28000000e+00  2.00000000e+00  2.23908772e-05  
930     3.29000000e+00  2.00000000e+00  2.24009690e-05  
931     3.30000000e+00  2.00000000e+00  2.24110647e-05  
932     3.31000000e+00  2.00000000e+00  2.24211641e-05  
933     3.32000000e+00  2.00000000e+00  2.24312674e-05  
934     3.33000000e+00  2.00000000e+00  2.24413745e-05  
935     3.34000000e+00  2.00000000e+00  2.24514854e-05  
936     3.35000000e+00  2.00000000e+00  2.24616001e-05  
937     3.36000000e+00  2.00000000e+00  2.24717186e-05  
938     3.37000000e+00  2.00000000e+00  2.24818409e-05  
939     3.38000000e+00  2.00000000e+00  2.24919671e-05  
940     3.39000000e+00  2.00000000e+00  2.25020970e-05  
941     3.40000000e+00  2.00000000e+00  2.25122308e-05  
942     3.41000000e+00  2.00000000e+00  2.25223684e-05  
943     3.42000000e+00  2.00000000e+00  2.25325099e-05  
944     3.43000000e+00  2.00000000e+00  2.25426551e-05  
945     3.44000000e+00  2.00000000e+00  2.25528042e-05  
946     3.45000000e+00  2.00000000e+00  2.25629571e-05  
947     3.46000000e+00  2.00000000e+00  2.25731138e-05  
948     3.47000000e+00  2.00000000e+00  2.25832744e-05  
949     3.48000000e+00  2.00000000e+00  2.25934388e-05  
950     3.49000000e+00  2.00000000e+00  2.26036070e-05  
951     3.50000000e+00  2.00000000e+00  2.26137791e-05  
952     3.51000000e+00  2.00000000e+00  2.26239550e-05  
953     3.52000000e+00  2.00000000e+00  2.26341348e-05  
954     3.53000000e+00  2.00000000e+00  2.26443184e-05  
955     3.54000000e+00  2.00000000e+00  2.26545058e-05  
956     3.55000000e+00  2.00000000e+00  2.26646971e-05  
957     3.56000000e+00  2.00000000e+00  2.26748922e-05  
958     3.57000000e+00  2.00000000e+00  2.26850912e-05  
959     3.58000000e+00  2.00000000e+00  2.26952940e-05  
960     3.59000000e+00  2.00000000e+00  2.27055006e-05  
961     3.60000000e+00  2.00000000e+00  2.27157112e-05  
962     3.61000000e+00  2.00000000e+00  2.27259256e-05  
963     3.62000000e+00  2.00000000e+00  2.27361438e-05  
964     3.63000000e+00  2.00000000e+00  2.27463659e-05  
965     3.64000000e+00  2.00000000e+00  2.27565918e-05  
966     3.65000000e+00  2.00000000e+00  2.27668217e-05  
967     3.66000000e+00  2.00000000e+00  2.27770553e-05  
968     3.67000000e+00  2.00000000e+00  2.27872929e-05  
969     3.68000000e+00  2.00000000e+00  2.27975343e-05  
970     3.69000000e+00  2.00000000e+00  2.28077796e-05  
971     3.70000000e+00  2.00000000e+00  2.28180287e-05  
972     3.71000000e+00  2.00000000e+00  2.28282817e-05  
973     3.72000000e+00  2.00000000e+00  2.28385386e-05  
974     3.73000000e+00  2.00000000e+00  2.28487994e-05  
975     3.74000000e+00  2.00000000e+00  2.28590641e-05  
976     3.75000000e+00  2.00000000e+00  2.28693326e-05  
977     3.76000000e+00  2.00000000e+00  2.28796050e-05  
978     3.77000000e+00  2.00000000e+00  2.28898813e-05  
979     3.78000000e+00  2.00000000e+00  2.29001614e-05  
980     3.79000000e+00  2.00000000e+00  2.29104455e-05  
981     3.80000000e+00  2.00000000e+00  2.29207334e-05  
982     3.81000000e+00  2.00000000e+00  2.29310253e-05  
983     3.82000000e+00  2.00000000e+00  2.29413210e-05  
984     3.83000000e+00  2.00000000e+00  2.29516206e-05  
985     3.84000000e+00  2.00000000e+00  2.29619241e-05  
986     3.85000000e+00  2.00000000e+00  2.29722315e-05  
987     3.86000000e+00  2.00000000e+00  2.29825428e-05  
988     3.87000000e+00  2.00000000e+00  2.29928580e-05  
989     3.88000000e+00  2.00000000e+00  2.30031771e-05  
990     3.89000000e+00  2.00000000e+00  2.30135001e-05  
991     3.90000000e+00  2.00000000e+00  2.30238270e-05  
992     3.91000000e+00  2.00000000e+00  2.30341578e-05  
993     3.92000000e+00  2.00000000e+00  2.30444926e-05  
994     3.93000000e+00  2.00000000e+00  2.30548312e-05  
995     3.94000000e+00  2.00000000e+00  2.30651737e-05  
996     3.95000000e+00  2.00000000e+00  2.30755202e-05  
997     3.96000000e+00  2.00000000e+00  2.30858706e-05  
998     3.97000000e+00  2.00000000e+00  2.30962248e-05  
999     3.98000000e+00  2.00000000e+00  2.31065830e-05  
1000    3.99000000e+00  2.00000000e+00  2.31169452e-05  
1001    4.00000000e+00  2.00000000e+00  2.31273112e-05  
1002    4.01000000e+00  2.00000000e+00  2.31376812e-05  
1003    4.02000000e+00  2.00000000e+00  2.31480551e-05  
1004    4.03000000e+00  2.00000000e+00  2.31584329e-05  
1005    4.04000000e+00  2.00000000e+00  2.31688146e-05  
1006    4.05000000e+00  2.00000000e+00  2.31792003e-05  
1007    4.06000000e+00  2.00000000e+00  2.31895899e-05  
1008    4.07000000e+00  2.00000000e+00  2.31999834e-05  
1009    4.08000000e+00  2.00000000e+00  2.32103809e-05  
1010    4.09000000e+00  2.00000000e+00  2.32207823e-05  
1011    4.10000000e+00  2.00000000e+00  2.32311877e-05  
1012    4.11000000e+00  2.00000000e+00  2.32415970e-05  
1013    4.12000000e+00  2.00000000e+00  2.32520102e-05  
1014    4.13000000e+00  2.00000000e+00  2.32624274e-05  
1015    4.14000000e+00  2.00000000e+00  2.32728485e-05  
1016    4.15000000e+00  2.00000000e+00  2.32832736e-05  
1017    4.16000000e+00  2.00000000e+00  2.32937026e-05  
1018    4.17000000e+00  2.00000000e+00  2.33041356e-05  
1019    4.18000000e+00  2.00000000e+00  2.33145725e-05  
1020    4.19000000e+00  2.00000000e+00  2.33250134e-05  
1021    4.20000000e+00  2.00000000e+00  2.33354582e-05  
1022    4.21000000e+00  2.00000000e+00  2.33459070e-05  
1023    4.22000000e+00  2.00000000e+00  2.33563597e-05  
1024    4.23000000e+00  2.00000000e+00  2.33668164e-05  
1025    4.24000000e+00  2.00000000e+00  2.33772771e-05  
1026    4.25000000e+00  2.00000000e+00  2.33877417e-05  
1027    4.26000000e+00  2.00000000e+00  2.33982104e-05  
1028    4.27000000e+00  2.00000000e+00  2.34086829e-05  
1029    4.28000000e+00  2.00000000e+00  2.34191595e-05  
1030    4.29000000e+00  2.00000000e+00  2.34296400e-05  
1031    4.30000000e+00  2.00000000e+00  2.34401245e-05  
1032    4.31000000e+00  2.00000000e+00  2.34506129e-05  
1033    4.32000000e+00  2.00000000e+00  2.34611054e-05  
1034    4.33000000e+00  2.00000000e+00  2.34716018e-05  
1035    4.34000000e+00  2.00000000e+00  2.34821022e-05  
1036    4.35000000e+00  2.00000000e+00  2.34926066e-05  
1037    4.36000000e+00  2.00000000e+00  2.35031149e-05  
1038    4.37000000e+00  2.00000000e+00  2.35136273e-05  
1039    4.38000000e+00  2.00000000e+00  2.35241436e-05  
1040    4.39000000e+00  2.00000000e+00  2.35346640e-05  
1041    4.40000000e+00  2.00000000e+00  2.35451883e-05  
1042    4.41000000e+00  2.00000000e+00  2.35557166e-05  
1043    4.42000000e+00  2.00000000e+00  2.35662489e-05  
1044    4.43000000e+00  2.00000000e+00  2.35767852e-05  
1045    4.44000000e+00  2.00000000e+00  2.35873255e-05  
1046    4.45000000e+00  2.00000000e+00  2.35978698e-05  
1047    4.46000000e+00  2.00000000e+00  2.36084181e-05  
1048    4.47000000e+00  2.00000000e+00  2.36189704e-05  
1049    4.48000000e+00  2.00000000e+00  2.36295267e-05  
1050    4.49000000e+00  2.00000000e+00  2.36400871e-05  
1051    4.50000000e+00  2.00000000e+00  2.36506514e-05  
1052    4.51000000e+00  2.00000000e+00  2.36612197e-05  
1053    4.52000000e+00  2.00000000e+00  2.36717921e-05  
1054    4.53000000e+00  2.00000000e+00  2.36823685e-05  
1055    4.54000000e+00  2.00000000e+00  2.36929488e-05  
1056    4.55000000e+00  2.00000000e+00  2.37035332e-05  
1057    4.56000000e+00  2.00000000e+00  2.37141217e-05  
1058    4.57000000e+00  2.00000000e+00  2.37247141e-05  
1059    4.58000000e+00  2.00000000e+00  2.37353106e-05  
1060    4.59000000e+00  2.00000000e+00  2.37459110e-05  
1061    4.60000000e+00  2.00000000e+00  2.37565156e-05  
1062    4.61000000e+00  2.00000000e+00  2.37671241e-05  
1063    4.62000000e+00  2.00000000e+00  2.37777367e-05  
1064    4.63000000e+00  2.00000000e+00  2.37883533e-05  
1065    4.64000000e+00  2.00000000e+00  2.37989739e-05  
1066    4.65000000e+00  2.00000000e+00  2.38095986e-05  
1067    4.66000000e+00  2.00000000e+00  2.38202273e-05  
1068    4.67000000e+00  2.00000000e+00  2.38308601e-05  
1069    4.68000000e+00  2.00000000e+00  2.38414969e-05  
1070    4.69000000e+00  2.00000000e+00  2.38521377e-05  
1071    4.70000000e+00  2.00000000e+00  2.38627826e-05  
1072    4.71000000e+00  2.00000000e+00  2.38734315e-05  
1073    4.72000000e+00  2.00000000e+00  2.38840845e-05  
1074    4.73000000e+00  2.00000000e+00  2.38947415e-05  
1075    4.74000000e+00  2.00000000e+00  2.39054026e-05  
1076    4.75000000e+00  2.00000000e+00  2.39160677e-05  
1077    4.76000000e+00  2.00000000e+00  2.39267369e-05  
1078    4.77000000e+00  2.00000000e+00  2.39374101e-05  
1079    4.78000000e+00  2.00000000e+00  2.39480874e-05  
1080    4.79000000e+00  2.00000000e+00  2.39587688e-05  
1081    4.80000000e+00  2.00000000e+00  2.39694542e-05  
1082    4.81000000e+00  2.00000000e+00  2.39801437e-05  
1083    4.82000000e+00  2.00000000e+00  2.39908373e-05  
1084    4.83000000e+00  2.00000000e+00  2.40015349e-05  
1085    4.84000000e+00  2.00000000e+00  2.40122366e-05  
1086    4.85000000e+00  2.00000000e+00  2.40229423e-05  
1087    4.86000000e+00  2.00000000e+00  2.40336522e-05  
1088    4.87000000e+00  2.00000000e+00  2.40443661e-05  
1089    4.88000000e+00  2.00000000e+00  2.40550841e-05  
1090    4.89000000e+00  2.00000000e+00  2.40658061e-05  
1091    4.90000000e+00  2.00000000e+00  2.40765323e-05  
1092    4.91000000e+00  2.00000000e+00  2.40872625e-05  
1093    4.92000000e+00  2.00000000e+00  2.40979968e-05  
1094    4.93000000e+00  2.00000000e+00  2.41087352e-05  
1095    4.94000000e+00  2.00000000e+00  2.41194777e-05  
1096    4.95000000e+00  2.00000000e+00  2.41302243e-05  
1097    4.96000000e+00  2.00000000e+00  2.41409750e-05  
1098    4.97000000e+00  2.00000000e+00  2.41517297e-05  
1099    4.98000000e+00  2.00000000e+00  2.41624886e-05  
1100    4.99000000e+00  2.00000000e+00  2.41732515e-05  
1101    5.00000000e+00  2.00000000e+00  2.41840186e-05  
1102    5.01000000e+00  2.00000000e+00  2.41947898e-05  
1103    5.02000000e+00  2.00000000e+00  2.42055650e-05  
1104    5.03000000e+00  2.00000000e+00  2.42163444e-05  
1105    5.04000000e+00  2.00000000e+00  2.42271278e-05  
1106    5.05000000e+00  2.00000000e+00  2.42379154e-05  
1107    5.06000000e+00  2.00000000e+00  2.42487071e-05  
1108    5.07000000e+00  2.00000000e+00  2.42595029e-05  
1109    5.08000000e+00  2.00000000e+00  2.42703028e-05  
1110    5.09000000e+00  2.00000000e+00  2.42811069e-05  
1111    5.10000000e+00  2.00000000e+00  2.42919150e-05  
1112    5.11000000e+00  2.00000000e+00  2.43027273e-05  
1113    5.12000000e+00  2.00000000e+00  2.43135436e-05  
1114    5.13000000e+00  2.00000000e+00  2.43243641e-05  
1115    5.14000000e+00  2.00000000e+00  2.43351888e-05  
1116    5.15000000e+00  2.00000000e+00  2.43460175e-05  
1117    5.16000000e+00  2.00000000e+00  2.43568504e-05  
1118    5.17000000e+00  2.00000000e+00  2.43676874e-05  
1119    5.18000000e+00  2.00000000e+00  2.43785286e-05  
1120    5.19000000e+00  2.00000000e+00  2.43893739e-05  
1121    5.20000000e+00  2.00000000e+00  2.44002233e-05  
1122    5.21000000e+00  2.00000000e+00  2.44110768e-05  
1123    5.22000000e+00  2.00000000e+00  2.44219345e-05  
1124    5.23000000e+00  2.00000000e+00  2.44327964e-05  
1125    5.24000000e+00  2.00000000e+00  2.44436624e-05  
1126    5.25000000e+00  2.00000000e+00  2.44545325e-05  
1127    5.26000000e+00  2.00000000e+00  2.44654067e-05  
1128    5.27000000e+00  2.00000000e+00  2.44762852e-05  
1129    5.28000000e+00  2.00000000e+00  2.44871677e-05  
1130    5.29000000e+00  2.00000000e+00  2.44980545e-05  
1131    5.30000000e+00  2.00000000e+00  2.45089453e-05  
1132    5.31000000e+00  2.00000000e+00  2.45198404e-05  
1133    5.32000000e+00  2.00000000e+00  2.45307395e-05  
1134    5.33000000e+00  2.00000000e+00  2.45416429e-05  
1135    5.34000000e+00  2.00000000e+00  2.45525504e-05  
1136    5.35000000e+00  2.00000000e+00  2.45634621e-05  
1137    5.36000000e+00  2.00000000e+00  2.45743779e-05  
1138    5.37000000e+00  2.00000000e+00  2.45852979e-05  
1139    5.38000000e+00  2.00000000e+00  2.45962221e-05  
1140    5.39000000e+00  2.00000000e+00  2.46071504e-05  
1141    5.40000000e+00  2.00000000e+00  2.46180830e-05  
1142    5.41000000e+00  2.00000000e+00  2.46290197e-05  
1143    5.42000000e+00  2.00000000e+00  2.46399605e-05  
1144    5.43000000e+00  2.00000000e+00  2.46509056e-05  
1145    5.44000000e+00  2.00000000e+00  2.46618548e-05  
1146    5.45000000e+00  2.00000000e+00  2.46728082e-05  
1147    5.46000000e+00  2.00000000e+00  2.46837658e-05  
1148    5.47000000e+00  2.00000000e+00  2.46947276e-05  
1149    5.48000000e+00  2.00000000e+00  2.47056936e-05  
1150    5.49000000e+00  2.00000000e+00  2.47166637e-05  
1151    5.50000000e+00  2.00000000e+00  2.47276381e-05  
1152    5.51000000e+00  2.00000000e+00  2.47386166e-05  
1153    5.52000000e+00  2.00000000e+00  2.47495994e-05  
1154    5.53000000e+00  2.00000000e+00  2.47605863e-05  
1155    5.54000000e+00  2.00000000e+00  2.47715774e-05  
1156    5.55000000e+00  2.00000000e+00  2.47825728e-05  
1157    5.56000000e+00  2.00000000e+00  2.47935723e-05  
1158    5.57000000e+00  2.00000000e+00  2.48045760e-05  
1159    5.58000000e+00  2.00000000e+00  2.48155840e-05  
1160    5.59000000e+00  2.00000000e+00  2.48265962e-05  
1161    5.60000000e+00  2.00000000e+00  2.48376125e-05  
1162    5.61000000e+00  2.00000000e+00  2.48486331e-05  
1163    5.62000000e+00  2.00000000e+00  2.48596579e-05  
1164    5.63000000e+00  2.00000000e+00  2.48706869e-05  
1165    5.64000000e+00  2.00000000e+00  2.48817201e-05  
1166    5.65000000e+00  2.00000000e+00  2.48927576e-05  
1167    5.66000000e+00  2.00000000e+00  2.49037993e-05  
1168    5.67000000e+00  2.00000000e+00  2.49148452e-05  
1169    5.68000000e+00  2.00000000e+00  2.49258953e-05  
1170    5.69000000e+00  2.00000000e+00  2.49369496e-05  
1171    5.70000000e+00  2.00000000e+00  2.49480082e-05  
1172    5.71000000e+00  2.00000000e+00  2.49590710e-05  
1173    5.72000000e+00  2.00000000e+00  2.49701380e-05  
1174    5.73000000e+00  2.00000000e+00  2.49812093e-05  
1175    5.74000000e+00  2.00000000e+00  2.49922848e-05  
1176    5.75000000e+00  2.00000000e+00  2.50033646e-05  
1177    5.76000000e+00  2.00000000e+00  2.50144486e-05  
1178    5.77000000e+00  2.00000000e+00  2.50255368e-05  
1179    5.78000000e+00  2.00000000e+00  2.50366293e-05  
1180    5.79000000e+00  2.00000000e+00  2.50477260e-05  
1181    5.80000000e+00  2.00000000e+00  2.50588270e-05  
1182    5.81000000e+00  2.00000000e+00  2.50699322e-05  
1183    5.82000000e+00  2.00000000e+00  2.50810417e-05  
1184    5.83000000e+00  2.00000000e+00  2.50921554e-05  
1185    5.84000000e+00  2.00000000e+00  2.51032734e-05  
1186    5.85000000e+00  2.00000000e+00  2.51143957e-05  
1187    5.86000000e+00  2.00000000e+00  2.51255222e-05  
1188    5.87000000e+00  2.00000000e+00  2.51366529e-05  
1189    5.88000000e+00  2.00000000e+00  2.51477880e-05  
1190    5.89000000e+00  2.00000000e+00  2.51589273e-05  
1191    5.90000000e+00  2.00000000e+00  2.51700708e-05  
1192    5.91000000e+00  2.00000000e+00  2.51812187e-05  
1193    5.92000000e+00  2.00000000e+00  2.51923708e-05  
1194    5.93000000e+00  2.00000000e+00  2.52035272e-05  
1195    5.94000000e+00  2.00000000e+00  2.52146878e-05  
1196    5.95000000e+00  2.00000000e+00  2.52258527e-05  
1197    5.96000000e+00  2.00000000e+00  2.52370220e-05  
1198    5.97000000e+00  2.00000000e+00  2.52481955e-05  
1199    5.98000000e+00  2.00000000e+00  2.52593732e-05  
1200    5.99000000e+00  2.00000000e+00  2.52705553e-05  
1201    6.00000000e+00  2.00000000e+00  2.52817416e-05  
1202    0.00000000e+00  3.00000000e+00  6.77626358e-21  
1203    1.00000000e-02  3.00000000e+00  7.02211729e-07  
1204    2.00000000e-02  3.00000000e+00  1.39896306e-06  
1205    3.00000000e-02  3.00000000e+00  2.09027114e-06  
1206    4.00000000e-02  3.00000000e+00  2.77615301e-06  
1207    5.00000000e-02  3.00000000e+00  3.45662566e-06  
1208    6.00000000e-02  3.00000000e+00  4.13170602e-06  
1209    7.00000000e-02  3.00000000e+00  4.80141092e-06  
1210    8.00000000e-02  3.00000000e+00  5.46575716e-06  
1211    9.00000000e-02  3.00000000e+00  6.12476143e-06  
1212    1.00000000e-01  3.00000000e+00  6.77844037e-06  
1213    1.10000000e-01  3.00000000e+00  7.42681055e-06  
1214    1.20000000e-01  3.00000000e+00  8.06988847e-06  
1215    1.30000000e-01  3.00000000e+00  8.70769056e-06  
1216    1.40000000e-01  3.00000000e+00  9.34023320e-06  
1217    1.50000000e-01  3.00000000e+00  9.96753266e-06  
1218    1.60000000e-01  3.00000000e+00  1.05896052e-05  
1219    1.70000000e-01  3.00000000e+00  1.12064669e-05  
1220    1.80000000e-01  3.00000000e+00  1.18181340e-05  
1221    1.90000000e-01  3.00000000e+00  1.24246224e-05  
1222    2.00000000e-01  3.00000000e+00  1.30259482e-05  
1223    2.10000000e-01  3.00000000e+00  1.36221271e-05  
1224    2.20000000e-01  3.00000000e+00  1.42131751e-05  
1225    2.30000000e-01  3.00000000e+00  1.47991079e-05  
1226    2.40000000e-01  3.00000000e+00  1.53799412e-05  
1227    2.50000000e-01  3.00000000e+00  1.59556907e-05  
1228    2.60000000e-01  3.00000000e+00  1.65263719e-05  
1229    2.70000000e-01  3.00000000e+00  1.70920004e-05  
1230    2.80000000e-01  3.00000000e+00  1.76525915e-05  
1231    2.90000000e-01  3.00000000e+00  1.82081607e-05  
1232    3.00000000e-01  3.00000000e+00  1.87587233e-05  
1233    3.10000000e-01  3.00000000e+00  1.93042946e-05  
1234    3.20000000e-01  3.00000000e+00  1.98448897e-05  
1235    3.30000000e-01  3.00000000e+00  2.03805238e-05  
1236    3.40000000e-01  3.00000000e+00  2.09112120e-05  
1237    3.50000000e-01  3.00000000e+00  2.14369693e-05  
1238    3.60000000e-01  3.00000000e+00  2.19578106e-05  
1239    3.70000000e-01  3.00000000e+00  2.24737509e-05  
1240    3.80000000e-01  3.00000000e+00  2.29848049e-05  
1241    3.90000000e-01  3.00000000e+00  2.34909874e-05  
1242    4.00000000e-01  3.00000000e+00  2.39923133e-05  
1243    4.10000000e-01  3.00000000e+00  2.44887970e-05  
1244    4.20000000e-01  3.00000000e+00  2.49804532e-05  
1245    4.30000000e-01  3.00000000e+00  2.54672965e-05  
1246    4.40000000e-01  3.00000000e+00  2.59493413e-05  
1247    4.50000000e-01  3.00000000e+00  2.64266020e-05  
1248    4.60000000e-01  3.00000000e+00  2.68990930e-05  
1249    4.70000000e-01  3.00000000e+00  2.73668287e-05  
1250    4.80000000e-01  3.00000000e+00  2.78298232e-05  
1251    4.90000000e-01  3.00000000e+00  2.82880908e-05  
1252    5.00000000e-01  3.00000000e+00  2.87416455e-05  
1253    5.10000000e-01  3.00000000e+00  2.91905015e-05  
1254    5.20000000e-01  3.00000000e+00  2.96346729e-05  
1255    5.30000000e-01  3.00000000e+00  3.00741734e-05  
1256    5.40000000e-01  3.00000000e+00  3.05090172e-05  
1257    5.50000000e-01  3.00000000e+00  3.09392179e-05  
1258    5.60000000e-01  3.00000000e+00  3.13647895e-05  
1259    5.70000000e-01  3.00000000e+00  3.17857457e-05  
1260    5.80000000e-01  3.00000000e+00  3.22021002e-05  
1261    5.90000000e-01  3.00000000e+00  3.26138665e-05  
1262    6.00000000e-01  3.00000000e+00  3.30210583e-05  
1263    6.10000000e-01  3.00000000e+00  3.34236892e-05  
1264    6.20000000e-01  3.00000000e+00  3.38217726e-05  
1265    6.30000000e-01  3.00000000e+00  3.42153219e-05  
1266    6.40000000e-01  3.00000000e+00  3.46043504e-05  
1267    6.50000000e-01  3.00000000e+00  3.49888717e-05  
1268    6.60000000e-01  3.00000000e+00  3.53688987e-05  
1269    6.70000000e-01  3.00000000e+00  3.57444449e-05  
1270    6.80000000e-01  3.00000000e+00  3.61155234e-05  
1271    6.90000000e-01  3.00000000e+00  3.64821472e-05  
1272    7.00000000e-01  3.00000000e+00  3.68443295e-05  
1273    7.10000000e-01  3.00000000e+00  3.72020832e-05  
1274    7.20000000e-01  3.00000000e+00  3.75554213e-05  
1275    7.30000000e-01  3.00000000e+00  3.79043567e-05  
1276    7.40000000e-01  3.00000000e+00  3.82489023e-05  
1277    7.50000000e-01  3.00000000e+00  3.85890709e-05  
1278    7.60000000e-01  3.00000000e+00  3.89248752e-05  
1279    7.70000000e-01  3.00000000e+00  3.92563279e-05  
1280    7.80000000e-01  3.00000000e+00  3.95834418e-05  
1281    7.90000000e-01  3.00000000e+00  3.99062294e-05  
1282    8.00000000e-01  3.00000000e+00  4.02247032e-05  
1283    8.10000000e-01  3.00000000e+00  4.05388758e-05  
1284    8.20000000e-01  3.00000000e+00  4.08487597e-05  
1285    8.30000000e-01  3.00000000e+00  4.11543673e-05  
1286    8.40000000e-01  3.00000000e+00  4.14557109e-05  
1287    8.50000000e-01  3.00000000e+00  4.17528029e-05  
1288    8.60000000e-01  3.00000000e+00  4.20456555e-05  
1289    8.70000000e-01  3.00000000e+00  4.23342810e-05  
1290    8.80000000e-01  3.00000000e+00  4.26186915e-05  
1291    8.90000000e-01  3.00000000e+00  4.28988991e-05  
1292    9.00000000e-01  3.00000000e+00  4.31749161e-05  
1293    9.10000000e-01  3.00000000e+00  4.34467543e-05  
1294    9.20000000e-01  3.00000000e+00  4.37144258e-05  
1295    9.30000000e-01  3.00000000e+00  4.39779426e-05  
1296    9.40000000e-01  3.00000000e+00  4.42373165e-05  
1297    9.50000000e-01  3.00000000e+00  4.44925594e-05  
1298    9.60000000e-01  3.00000000e+00  4.47436832e-05  
1299    9.70000000e-01  3.00000000e+00  4.49906995e-05  
1300    9.80000000e-01  3.00000000e+00  4.52336201e-05  
1301    9.90000000e-01  3.00000000e+00  4.54724566e-05  
1302    1.00000000e+00  3.00000000e+00  4.57072208e-05  
1303    1.01000000e+00  3.00000000e+00  4.59379242e-05  
1304    1.02000000e+00  3.00000000e+00  4.61645784e-05  
1305    1.03000000e+00  3.00000000e+00  4.63871947e-05  
1306    1.04000000e+00  3.00000000e+00  4.66057848e-05  
1307    1.05000000e+00  3.00000000e+00  4.68203600e-05  
1308    1.06000000e+00  3.00000000e+00  4.70309317e-05  
1309    1.07000000e+00  3.00000000e+00  4.72375112e-05  
1310    1.08000000e+00  3.00000000e+00  4.74401099e-05  
1311    1.09000000e+00  3.00000000e+00  4.76387388e-05  
1312    1.10000000e+00  3.00000000e+00  4.78334093e-05  
1313    1.11000000e+00  3.00000000e+00  4.80241325e-05  
1314    1.12000000e+00  3.00000000e+00  4.82109196e-05  
1315    1.13000000e+00  3.00000000e+00  4.83937815e-05  
1316    1.14000000e+00  3.00000000e+00  4.85727294e-05  
1317    1.15000000e+00  3.00000000e+00  4.87477742e-05  
1318    1.16000000e+00  3.00000000e+00  4.89189268e-05  
1319    1.17000000e+00  3.00000000e+00  4.90861983e-05  
1320    1.18000000e+00  3.00000000e+00  4.92495994e-05  
1321    1.19000000e+00  3.00000000e+00  4.94091410e-05  
1322    1.20000000e+00  3.00000000e+00  4.95648338e-05  
1323    1.21000000e+00  3.00000000e+00  4.97166887e-05  
1324    1.22000000e+00  3.00000000e+00  4.98647163e-05  
1325    1.23000000e+00  3.00000000e+00  5.00089274e-05  
1326    1.24000000e+00  3.00000000e+00  5.01493324e-05  
1327    1.25000000e+00  3.00000000e+00  5.02859421e-05  
1328    1.26000000e+00  3.00000000e+00  5.04187669e-05  
1329    1.27000000e+00  3.00000000e+00  5.05478174e-05  
1330    1.28000000e+00  3.00000000e+00  5.06731040e-05  
1331    1.29000000e+00  3.00000000e+00  5.07946373e-05  
1332    1.30000000e+00  3.00000000e+00  5.09124275e-05  
1333    1.31000000e+00  3.00000000e+00  5.10264851e-05  
1334    1.32000000e+00  3.00000000e+00  5.11368203e-05  
1335    1.33000000e+00  3.00000000e+00  5.12434434e-05  
1336    1.34000000e+00  3.00000000e+00  5.13463648e-05  
1337    1.35000000e+00  3.00000000e+00  5.14455945e-05  
1338    1.36000000e+00  3.00000000e+00  5.15411427e-05  
1339    1.37000000e+00  3.00000000e+00  5.16330197e-05  
1340    1.38000000e+00  3.00000000e+00  5.17212354e-05  
1341    1.39000000e+00  3.00000000e+00  5.18058000e-05  
1342    1.40000000e+00  3.00000000e+00  5.18867234e-05  
1343    1.41000000e+00  3.00000000e+00  5.19640156e-05  
1344    1.42000000e+00  3.00000000e+00  5.20376867e-05  
1345    1.43000000e+00  3.00000000e+00  5.21077464e-05  
1346    1.44000000e+00  3.00000000e+00  5.21742047e-05  
1347    1.45000000e+00  3.00000000e+00  5.22370713e-05  
1348    1.46000000e+00  3.00000000e+00  5.22963562e-05  
1349    1.47000000e+00  3.00000000e+00  5.23520691e-05  
1350    1.48000000e+00  3.00000000e+00  5.24042197e-05  
1351    1.49000000e+00  3.00000000e+00  5.24528176e-05  
1352    1.50000000e+00  3.00000000e+00  5.24978727e-05  
1353    1.51000000e+00  3.00000000e+00  5.25393944e-05  
1354    1.52000000e+00  3.00000000e+00  5.25773924e-05  
1355    1.53000000e+00  3.00000000e+00  5.26118762e-05  
1356    1.54000000e+00  3.00000000e+00  5.26428554e-05  
1357    1.55000000e+00  3.00000000e+00  5.26703394e-05  
1358    1.56000000e+00  3.00000000e+00  5.26943377e-05  
1359    1.57000000e+00  3.00000000e+00  5.27148597e-05  
1360    1.58000000e+00  3.00000000e+00  5.27329712e-05  
1361    1.59000000e+00  3.00000000e+00  5.27510053e-05  
1362    1.60000000e+00  3.00000000e+00  5.27690459e-05  
1363    1.61000000e+00  3.00000000e+00  5.27870929e-05  
1364    1.62000000e+00  3.00000000e+00  5.28051463e-05  
1365    1.63000000e+00  3.00000000e+00  5.28232061e-05  
1366    1.64000000e+00  3.00000000e+00  5.28412723e-05  
1367    1.65000000e+00  3.00000000e+00  5.28593449e-05  
1368    1.66000000e+00  3.00000000e+00  5.28774240e-05  
1369    1.67000000e+00  3.00000000e+00  5.28955095e-05  
1370    1.68000000e+00  3.00000000e+00  5.29136014e-05  
1371    1.69000000e+00  3.00000000e+00  5.29316997e-05  
1372    1.70000000e+00  3.00000000e+00  5.29498045e-05  
1373    1.71000000e+00  3.00000000e+00  5.29679157e-05  
1374    1.72000000e+00  3.00000000e+00  5.29860334e-05  
1375    1.73000000e+00  3.00000000e+00  5.30041575e-05  
1376    1.74000000e+00  3.00000000e+00  5.30222880e-05  
1377    1.75000000e+00  3.00000000e+00  5.30404250e-05  
1378    1.76000000e+00  3.00000000e+00  5.30585685e-05  
1379    1.77000000e+00  3.00000000e+00  5.30767184e-05  
